date,bikes_hired,Baseline,A,B,C,D,E
2021-11-12,29713,26914.28389069,27344.61862071,24839.22535697,25107.26122971,25674.68089270,27841.53196575
2021-11-13,35243,26813.16524015,25004.15149757,23931.94687742,21307.03295219,27812.59467100,30223.14548672
2021-11-14,28777,26712.04658962,22717.63953178,19976.51062193,18326.07434461,21744.27457606,25530.64935241
2021-11-15,31397,25498.62278321,25126.20266786,23593.63881064,20491.01095786,25453.83874278,29630.08280906
2021-11-16,34011,24588.55492841,26503.00819992,25684.02592114,24399.30945824,26048.86398706,29862.62476401
2021-11-17,35489,23880.72437467,25760.14123379,24856.13109223,25572.82303710,27785.07339909,30039.30878025
2021-11-18,36279,24993.02953055,26948.09113969,25287.12572595,27213.75211249,30195.19944080,31295.77788799
2021-11-19,34745,26105.33468642,26536.59271414,24185.78129407,22276.81893095,27918.41954753,31344.52548788
2021-11-20,34225,25296.38548215,23489.10292274,22000.24017936,18739.82026109,23580.01725920,27734.21038194
2021-11-21,26609,21554.99541240,17566.47437739,17223.80288119,17917.95465182,22022.62505989,23402.50415464
2021-11-22,29800,20746.04620813,20379.05046676,19835.39769312,22635.66005166,25038.67394882,25836.13773517
2021-11-23,33569,19835.97835332,21755.85599882,20532.97233137,23309.32582789,25338.44717133,27501.95853753
2021-11-24,32899,20442.69025652,22326.03113087,20262.28190458,19878.44522524,21336.90540485,26313.92633940
2021-11-25,32745,19835.97835332,21796.92598530,22130.70422514,21229.28775031,24802.03373233,28015.22559271
2021-11-26,31557,19835.97835332,20274.39193821,20332.73108681,22700.16013981,23904.36832100,24188.32667622
2021-11-27,17221,18622.55454691,16822.88919353,15781.71345229,15170.86669668,11636.37999852,16636.88979087
2021-11-28,20482,16903.53748784,12920.32541461,14314.29841566,13615.95153952,16669.68411007,19351.23838881
2021-11-29,25340,16600.18153624,16237.91769558,16102.96879869,16276.37985572,16789.67696710,20798.54974022
2021-11-30,31487,24790.79222948,26705.01467657,25463.85886480,24685.16170405,27698.91834103,29423.73560592
2021-12-01,28836,23172.89382094,25053.11856554,25051.42368132,25494.42236139,26308.70429465,23822.59421576
2021-12-02,29801,17611.36804158,19574.85474223,21605.43139638,20404.48046165,24075.52900065,22943.97537217
2021-12-03,28765,20341.57160599,20779.40812982,18884.05032980,20225.85658249,20215.36007171,19812.00035524
2021-12-04,27591,20543.80890706,18741.95072164,18564.97006989,17560.05247464,16218.51128695,16403.68537095
2021-12-05,16162,20442.69025652,16455.43875586,15053.61895048,14199.91132133,13787.58866930,14211.13414025
2021-12-06,23307,19431.50375119,19066.00836858,17400.92430666,17405.99293257,17875.75862210,18378.56169289
2021-12-07,23088,19633.74105225,21553.84952218,20793.51076372,21473.23933252,19404.96709219,18593.49869741
2021-12-08,29512,21656.11406293,23538.06999072,25279.58559964,22458.24296845,21272.67447848,21380.97563956
2021-12-09,28773,21049.40215973,23008.96484516,23332.91288753,21144.07962964,23779.60200714,24040.50462055
2021-12-10,28211,21049.40215973,21486.43079807,21333.08286916,19368.71306581,17719.01988231,17867.31081897
2021-12-11,21616,20644.92755759,18842.95395996,17697.92324159,21230.32488070,22910.81373424,19880.52421886
2021-12-12,22333,27217.63984229,23222.65572339,20344.54178523,18124.91328587,21685.65530343,21520.98110555
2021-12-13,25050,25903.09738535,25530.21562115,23617.57552204,21142.69819365,26887.51321266,26721.06307162
2021-12-14,27602,26206.45333695,28119.06001307,25921.07258275,24047.85051886,27879.97911104,27905.93719881
2021-12-15,27925,26509.80928855,28386.22543015,26939.45292064,24470.97535270,30484.78286521,29578.80575897
2021-12-16,26696,25903.09738535,27857.12028458,26950.79194487,24235.00722232,30217.39082706,29695.94946079
2021-12-17,24646,22667.30056827,23102.48261121,20338.80256256,19064.02446957,19918.15530877,21465.32387010
2021-12-18,25580,23071.77517040,21267.03167967,18124.14314202,15048.24929333,15253.14142611,18552.28882210
2021-12-19,17205,19937.09700385,15950.42256425,13030.36137088,11936.94827176,12554.63482152,15158.91500800
2021-12-20,19404,21150.52081026,20783.06342004,20000.63422054,17668.42630347,22010.79983405,23043.49769873
2021-12-21,18680,19532.62240172,21452.84628386,21337.58658397,19858.59845098,24146.43622153,24406.90125631
2021-12-22,17034,17308.01208998,19194.93074290,19183.55569710,17930.19096282,20133.89313136,21454.36661453
2021-12-23,16372,22566.18191773,24524.01341998,21974.35244101,23365.76180021,22697.84827548,22102.73173938
2021-12-24,10173,23172.89382094,23607.49880282,20464.60546982,19351.77730008,19775.55141772,21432.71765922
2021-12-25,15060,21656.11406293,19852.98634317,17465.07254403,16527.41815183,13597.44694189,14583.07008099
2021-12-26,8239,22262.82596613,18273.49704564,15090.68424375,13606.42512131,10874.11940589,13038.91948077
2021-12-27,9164,24487.43627788,24116.17028465,20758.26493166,19565.92658057,19141.20263518,20343.23054718
2021-12-28,13856,25599.74143375,27513.04058314,25996.18879968,22385.45107529,22334.84932877,23397.16081815
2021-12-29,15437,25801.97873482,27679.20276190,25560.26184547,27657.24872897,27210.66467395,23966.87339717
2021-12-30,19340,29543.36880457,31493.23686415,28962.74857976,25253.04643549,27974.88305008,28263.01653409
2021-12-31,21744,28835.53825083,29263.68014882,27057.28271047,23697.06564269,26180.79854302,26304.35620901
2022-01-01,22811,28734.41960030,26923.21302567,24837.93451069,22937.70886879,23272.85844848,23151.73512027
2022-01-02,16698,26914.28389069,22919.64600842,21270.27016585,18729.60742975,19217.14704523,18658.58304716
2022-01-03,19055,24689.67357894,24318.17676129,23323.72281981,20382.00044526,21099.70209063,22048.48150956
2022-01-04,15300,20240.45295546,22159.86895211,21586.37913095,23046.97630925,25053.72081150,22779.99041612
2022-01-05,20432,18319.19859531,20204.96312612,21534.47306399,21823.96776259,24622.74226619,22763.15541493
2022-01-06,17946,17813.60534264,19776.86121887,19830.96636377,22440.08245664,23058.80583971,20454.56692021
2022-01-07,19742,19633.74105225,20072.38546157,20633.64089516,19860.54546238,23919.28981096,22221.57792434
2022-01-08,12182,20948.28350919,19145.96367493,17741.10788514,20397.77999271,19021.95654959,16449.60041430
2022-01-09,21845,19532.62240172,15546.40961096,15872.79235599,16680.37840869,18763.79165229,17007.65872176
2022-01-10,22074,19532.62240172,19167.01160690,17078.89105446,18214.37775315,19029.92303636,19207.06351275
2022-01-11,21343,23779.60572414,25694.98229335,22547.74223381,20886.04621691,21547.58579019,23474.16054834
2022-01-12,26147,19633.74105225,21518.00522430,20073.10866577,23206.94694127,25196.91662562,23793.38066631
2022-01-13,26386,19431.50375119,21392.91303201,20814.88348151,25751.30561311,27873.33576676,24060.69774040
2022-01-14,26073,18420.31724585,18860.34660171,18200.10526456,21983.38857019,23785.70198482,21289.80817888
2022-01-15,26347,18420.31724585,16620.88271689,14629.25372439,13466.01898275,14244.93421358,16958.30181255
2022-01-16,24162,20543.80890706,16556.44199418,14751.77138627,16030.94255059,17144.13857473,17181.09570199
2022-01-17,25676,19128.14779958,18762.99865361,18205.53855926,22202.37036801,24881.00257427,21924.91921502
2022-01-18,26971,17611.36804158,19533.78475575,17423.93143817,17694.19107784,18005.42362649,20062.89646879
2022-01-19,27576,20847.16485866,22730.04408415,22042.37347229,23806.65730889,24212.06592953,22579.87878992
2022-01-20,27210,17914.72399318,19877.86445719,21063.23108783,19789.59344343,23749.28548680,23797.03147408
2022-01-21,25198,17611.36804158,18052.32069514,18757.80248187,18436.18163807,22141.39685304,21407.69183839
2022-01-22,27996,19633.74105225,17832.92157675,17405.94605105,18363.24162246,20474.42473531,19937.67593070
2022-01-23,23731,20746.04620813,16758.44847082,17034.62964237,14144.99452132,18293.85736436,19244.10074421
2022-01-24,25096,19330.38510065,18965.00513026,19640.59791921,17145.58063863,18584.67136690,19857.56232661
2022-01-25,27184,17914.72399318,19836.79447071,19546.24194609,16972.35232691,17095.64671411,19652.38523227
2022-01-26,29065,20240.45295546,22124.02465422,22682.68895331,23723.26485774,22233.16470610,21278.90873341
2022-01-27,29718,22869.53786934,24827.02313494,24702.23358903,26497.73258766,28631.57092235,25378.40228702
2022-01-28,28182,21150.52081026,21587.43403639,20425.66466485,20941.46182366,22173.72394725,22208.05141614
2022-01-29,32087,25599.74143375,23792.11263771,24183.10775128,23976.14356623,23596.52474346,21556.83603704
2022-01-30,27463,20341.57160599,16354.43551754,17636.44925908,17382.71843623,16373.22831851,15862.92551297
2022-01-31,26806,21150.52081026,20783.06342004,24300.18576529,21189.77654039,21940.90371262,21718.74015897
2022-02-01,32363,25296.38548215,27210.03086817,28052.31570849,29497.40149112,30194.52353958,26681.49616268
2022-02-02,32969,25498.62278321,27376.19304694,26627.29004211,24264.45936310,31841.09269581,30754.72727082
2022-02-03,32512,23981.84302521,25938.05875648,25681.46192753,22915.09130050,28862.01714382,28508.66008386
2022-02-04,24238,21959.47001453,22395.45994296,23016.93477609,23316.20263421,26034.31506513,23567.52092342
2022-02-05,29154,21554.99541240,19751.98310485,20532.35936471,21499.47792830,21875.48268529,20234.21988936
2022-02-06,20944,24082.96167574,20091.55533543,20638.44236199,18618.15506747,17737.83638521,17075.25229597
2022-02-07,28232,21858.35136400,21490.08608829,22227.62419186,23362.52872818,24323.20670309,22835.56667079
2022-02-08,32312,25903.09738535,27816.05029810,28179.05637160,26440.67563505,31825.15974289,29724.67718168
2022-02-09,32442,25296.38548215,27174.18657029,26080.40095432,26183.91145897,30831.77815376,29224.52595827
2022-02-10,32572,21352.75811133,23311.97456012,24042.22523519,22210.37291394,24917.47010635,25171.70400049
2022-02-11,29656,19431.50375119,19870.37898493,21257.52171157,22173.12844560,25176.63417857,24351.22645070
2022-02-12,28800,20543.80890706,18741.95072164,20300.93923819,21030.48543873,21289.06029637,20146.53567545
2022-02-13,13356,23375.13112200,19384.53266718,18169.22413462,16514.01836229,15866.64299711,16532.34163030
2022-02-14,23905,23071.77517040,22702.12494815,21855.34918998,20392.12182976,21807.33779700,21559.87571561
2022-02-15,22197,21858.35136400,23775.92076525,22287.69661665,22545.99038548,21936.97538972,20880.85084501
2022-02-16,26022,27925.47039603,29800.27076665,28224.27984674,28043.63566202,24705.42498787,24227.10057358
2022-02-17,29716,24487.43627788,26443.07494808,29178.27473139,25965.29198124,23888.40497086,24693.67413839
2022-02-18,14463,23577.36842307,24011.51175610,25454.22143009,25686.71277620,15401.09345990,14341.26350821
2022-02-19,16910,20644.92755759,18842.95395996,19999.09167399,21680.41792262,19730.37036172,16653.08191999
2022-02-20,15463,24689.67357894,20697.57476535,19654.97018491,19152.37078739,14642.57469061,13961.64010642
2022-02-21,22928,22768.41921880,22399.11523318,24920.76049897,25003.90796367,17764.68714430,15805.13893647
2022-02-22,30015,23779.60572414,25694.98229335,26140.79469843,28163.66420901,25438.91775511,23121.85310283
2022-02-23,32242,21959.47001453,23841.07970569,24111.62896298,24844.57764576,24736.37869862,24712.47098072
2022-02-24,25250,21554.99541240,23513.98103676,25033.19945906,23471.80955972,24229.21172991,24686.24172133
2022-02-25,31200,20948.28350919,21385.42755975,23814.98473774,25493.24467759,24330.48630449,22819.54315102
2022-02-26,33903,20948.28350919,19145.96367493,21152.48915773,23865.82374549,25709.18870582,24598.93462834
2022-02-27,29669,20746.04620813,16758.44847082,19335.79807477,19812.05210442,20312.65082256,21339.09902845
2022-02-28,26465,23779.60572414,23409.14761640,23961.22503328,25361.36429250,26725.70867763,25037.22549407
2022-03-01,37727,22970.65651987,24886.95638678,21813.55541889,19463.72338395,17405.03195686,20026.42308772
2022-03-02,28298,22161.70731560,24043.08618233,22276.60686636,19601.00139812,18326.82706214,21343.31703057
2022-03-03,56568,23375.13112200,25332.03932655,24161.90879218,24728.04907641,23863.55701732,24942.04043407
2022-03-04,31037,22667.30056827,23102.48261121,20702.14494662,18701.03364396,17972.96541998,20048.48768844
2022-03-05,24237,20847.16485866,19044.96043660,17639.24168927,15845.17114448,15051.46508548,17427.47789217
2022-03-06,24643,20139.33430492,16152.42904089,18219.95869948,16381.22324632,18760.46195988,19565.12223305
2022-03-07,28204,20038.21565439,19672.02779851,21786.84513852,19719.36717364,21440.48585242,23359.61903804
2022-03-08,34238,20442.69025652,22361.87542875,25262.04985929,26175.69664783,22954.37441683,24061.48143994
2022-03-09,34605,24386.31762734,26265.15742540,26798.64591981,26301.45189165,26851.80603142,27207.88206043
2022-03-10,37116,25801.97873482,27756.11704626,28504.15216530,30940.33336226,30589.23082242,29674.92641052
2022-03-11,25296,25094.14818108,25526.56033092,25125.13107175,24191.82197272,22345.91969790,22662.45791580
2022-03-12,34755,24891.91088001,23085.08996946,23510.41575623,23352.01267949,25752.25956422,26445.76234101
2022-03-13,22968,24487.43627788,20495.56828871,19632.90898521,19002.78031234,22061.49709459,21759.04130994
2022-03-14,31111,23678.48707361,23308.14437807,23011.55994127,25515.59138676,27632.79807602,27165.94724850
2022-03-15,36871,24386.31762734,26301.00172328,25904.19297748,28078.41144914,27738.23569867,28745.51766032
2022-03-16,23711,23981.84302521,25861.14447211,23363.32793581,21618.23978430,18645.95101564,20453.58676678
2022-03-17,37252,23577.36842307,25534.04580319,27252.19456841,29485.03575870,32234.53562002,30720.04205828
2022-03-18,37580,24386.31762734,24819.53766268,24714.85302074,28172.74518078,29127.02953995,29486.34291356
2022-03-19,39384,24891.91088001,23085.08996946,25488.61318057,24290.43627952,21830.74791887,24898.17331697
2022-03-20,31699,22060.58866506,18071.49056900,20256.34486096,20360.14724915,19969.40684707,21798.38419701
2022-03-21,33921,22869.53786934,22500.11847150,24941.88394282,30154.87037908,27414.26387286,25774.46765617
2022-03-22,39661,26509.80928855,28422.06972803,29940.83776300,34307.76754414,31544.89436062,29944.28195670
2022-03-23,41285,26813.16524015,28689.23514511,31504.23167698,34848.81990985,32328.32600389,31881.78066310
2022-03-24,40524,25296.38548215,27251.10085465,30861.18888246,34845.14760789,32530.39710408,31637.72209688
2022-03-25,40417,25094.14818108,25526.56033092,28475.95528034,32047.94614143,29292.77495565,28850.89824299
2022-03-26,50812,25903.09738535,24095.12235267,26890.80321130,30457.21080800,26925.79708754,26647.93846775
2022-03-27,28895,24082.96167574,20091.55533543,19487.85814579,21820.69707985,25273.09846351,24591.00841206
2022-03-28,32681,22768.41921880,22399.11523318,21832.35023443,26723.51765110,27576.97987156,27264.56020880
2022-03-29,32672,23071.77517040,24987.95962510,23288.04839900,21752.11402297,21458.33863824,23455.67891991
2022-03-30,31208,22465.06326720,24346.09589729,23349.26159809,23282.21329716,21428.13596190,22675.06594091
2022-03-31,27344,18723.67319745,20685.89036376,23856.35807911,24108.23774901,24190.34079027,26193.44344847
2022-04-01,25630,18925.91049852,19365.36279332,22322.67439652,22860.81418229,24610.95989761,25819.84219183
2022-04-02,26519,18925.91049852,17125.89890850,20326.30652062,21740.30367681,26339.39116253,25924.98942073
2022-04-03,26097,19835.97835332,15849.41932593,19650.32928019,21314.79227305,25559.96736461,26020.82777689
2022-04-04,21227,24689.67357894,24318.17676129,23868.73639590,26595.66429903,26120.58976534,22039.91937580
2022-04-05,32023,27318.75849282,29230.09563460,29786.85430576,27112.48274169,29676.72203848,30534.07888644
2022-04-06,25320,26105.33468642,27982.21247686,28167.02886547,26293.45926677,28054.54380556,28801.87192956
2022-04-07,29307,24487.43627788,26443.07494808,29057.16060336,27373.11978146,22937.79235143,24071.13678042
2022-04-08,29004,21150.52081026,21587.43403639,24119.64556949,25490.08999617,31245.39027637,30098.39820711
2022-04-09,33572,21453.87676186,19650.97986653,22449.06196920,24494.47663252,27846.98506577,29484.62858237
2022-04-10,32452,22667.30056827,18677.50999893,22179.61175638,23701.87614205,27628.25053780,28338.95298470
2022-04-11,33418,25498.62278321,25126.20266786,27873.00466739,27889.48298832,25132.64357881,27167.26998593
2022-04-12,35445,28734.41960030,30644.14097110,30990.93847984,33714.69999103,34804.10824332,33473.89189724
2022-04-13,37019,28936.65690136,30810.30314986,30635.75427765,31939.75563715,33257.83758541,32790.80131854
